season,week,celebrity_name,fan_votes,judge_total,voting_method,eliminated,estimation_method
27,3,Tinashe,1193448.9249281962,27.0,percent,False,ml_ensemble_percent_optimized
27,3,Alexis Ren,1073143.6155963938,26.0,percent,False,ml_ensemble_percent_optimized
27,3,Joe Amabile,453166.86839472735,18.0,percent,False,ml_ensemble_percent_optimized
27,4,Juan Pablo Di Pace,1302357.3205754752,24.0,percent,False,ml_ensemble_percent_optimized
27,4,Evanna Lynch,1019871.4312157637,24.0,percent,False,ml_ensemble_percent_optimized
27,4,John Schneider,574590.8887050457,21.0,percent,False,ml_ensemble_percent_optimized
27,4,Milo Manheim,1620762.677694601,29.0,percent,False,ml_ensemble_percent_optimized
27,4,Mary Lou Retton,1175482.174920314,26.0,percent,False,ml_ensemble_percent_optimized
27,4,DeMarcus Ware,864260.6875112125,22.0,percent,False,ml_ensemble_percent_optimized
27,4,Bobby Bones,708649.9040702318,20.0,percent,False,ml_ensemble_percent_optimized
27,4,Tinashe,892996.2929955386,26.0,percent,True,ml_ensemble_percent_optimized
27,4,Alexis Ren,1309541.1902855001,25.0,percent,False,ml_ensemble_percent_optimized
27,4,Joe Amabile,531487.432026317,15.0,percent,False,ml_ensemble_percent_optimized
27,6,Juan Pablo Di Pace,1578884.8358487203,30.0,percent,False,ml_ensemble_percent_optimized
27,6,Evanna Lynch,1401538.771824388,29.0,percent,False,ml_ensemble_percent_optimized
27,6,John Schneider,648486.4647859313,19.0,percent,False,ml_ensemble_percent_optimized
27,6,Milo Manheim,1748952.8549578032,30.0,percent,False,ml_ensemble_percent_optimized
27,6,Mary Lou Retton,684876.5735563528,24.0,percent,True,ml_ensemble_percent_optimized
27,6,DeMarcus Ware,1039568.6783333346,26.0,percent,False,ml_ensemble_percent_optimized
27,6,Bobby Bones,840388.5590361161,22.0,percent,False,ml_ensemble_percent_optimized
27,6,Alexis Ren,1386982.741598535,27.0,percent,False,ml_ensemble_percent_optimized
27,6,Joe Amabile,670320.5200588182,22.0,percent,False,ml_ensemble_percent_optimized
27,7,Juan Pablo Di Pace,1496610.6650327726,28.0,percent,False,ml_ensemble_percent_optimized
27,7,Evanna Lynch,1721780.139480385,29.5,percent,False,ml_ensemble_percent_optimized
27,7,John Schneider,634246.9815964606,27.0,percent,True,ml_ensemble_percent_optimized
27,7,Milo Manheim,1717948.7230120252,29.0,percent,False,ml_ensemble_percent_optimized
27,7,DeMarcus Ware,1057765.9854108428,26.5,percent,False,ml_ensemble_percent_optimized
27,7,Bobby Bones,1057765.9854108428,26.5,percent,False,ml_ensemble_percent_optimized
27,7,Alexis Ren,1492779.2485644126,27.5,percent,False,ml_ensemble_percent_optimized
27,7,Joe Amabile,821102.2714922583,23.5,percent,False,ml_ensemble_percent_optimized
27,8,Juan Pablo Di Pace,1759834.3619197058,30.0,percent,True,ml_ensemble_percent_optimized
27,8,Evanna Lynch,2111801.303590885,29.0,percent,False,ml_ensemble_percent_optimized
27,8,Milo Manheim,1733954.4701540824,27.5,percent,False,ml_ensemble_percent_optimized
27,8,Bobby Bones,1319875.8007128183,22.5,percent,False,ml_ensemble_percent_optimized
27,8,Alexis Ren,2111801.1446451633,29.0,percent,False,ml_ensemble_percent_optimized
27,8,Joe Amabile,962732.9189773441,23.0,percent,False,ml_ensemble_percent_optimized
27,9,Evanna Lynch,1948051.9413990981,30.0,percent,True,ml_ensemble_percent_optimized
27,9,Milo Manheim,3463203.4503873433,30.0,percent,False,ml_ensemble_percent_optimized
27,9,Bobby Bones,1904761.908767782,27.0,percent,False,ml_ensemble_percent_optimized
27,9,Alexis Ren,2683982.6994457766,28.5,percent,False,ml_ensemble_percent_optimized
28,1,Kate Flannery,7000.0,15.0,rank,False,ml_ensemble_rank_optimized
28,1,James Van Der Beek,2000.0,46.5,rank,True,ml_ensemble_rank_optimized
28,1,Kel Mitchell,12000.0,74.0,rank,False,ml_ensemble_rank_optimized
28,1,Ray Lewis,6000.0,15.0,rank,False,ml_ensemble_rank_optimized
28,1,Lamar Odom,9000.0,11.0,rank,False,ml_ensemble_rank_optimized
28,1,Sailor Brinkley-Cook,7000.0,18.0,rank,False,ml_ensemble_rank_optimized
28,1,Sean Spicer,7000.0,12.0,rank,False,ml_ensemble_rank_optimized
28,1,Mary Wilson,6000.0,17.0,rank,False,ml_ensemble_rank_optimized
28,1,Lauren Alaina,10000.0,74.5,rank,False,ml_ensemble_rank_optimized
28,1,Ally Brooke,11000.0,75.5,rank,False,ml_ensemble_rank_optimized
28,1,Karamo Brown,6000.0,17.0,rank,False,ml_ensemble_rank_optimized
28,1,Hannah Brown,12000.0,76.0,rank,False,ml_ensemble_rank_optimized
28,2,Kate Flannery,9000.0,21.0,rank,False,ml_ensemble_rank_optimized
28,2,James Van Der Beek,10000.0,20.0,rank,False,ml_ensemble_rank_optimized
28,2,Kel Mitchell,11000.0,20.0,rank,False,ml_ensemble_rank_optimized
28,2,Ray Lewis,2000.0,15.0,rank,True,ml_ensemble_rank_optimized
28,2,Lamar Odom,4000.0,12.0,rank,False,ml_ensemble_rank_optimized
28,2,Sailor Brinkley-Cook,6000.0,18.0,rank,False,ml_ensemble_rank_optimized
28,2,Sean Spicer,5000.0,16.0,rank,False,ml_ensemble_rank_optimized
28,2,Mary Wilson,4000.0,15.0,rank,False,ml_ensemble_rank_optimized
28,2,Lauren Alaina,8000.0,19.0,rank,False,ml_ensemble_rank_optimized
28,2,Ally Brooke,11000.0,20.0,rank,False,ml_ensemble_rank_optimized
28,2,Karamo Brown,8000.0,19.0,rank,False,ml_ensemble_rank_optimized
28,2,Hannah Brown,12000.0,24.0,rank,False,ml_ensemble_rank_optimized
28,4,Kate Flannery,4000.0,26.0,rank,False,ml_ensemble_rank_optimized
28,4,James Van Der Beek,6000.0,28.0,rank,False,ml_ensemble_rank_optimized
28,4,Kel Mitchell,10000.0,32.0,rank,False,ml_ensemble_rank_optimized
28,4,Lamar Odom,2000.0,20.0,rank,True,ml_ensemble_rank_optimized
28,4,Sailor Brinkley-Cook,6000.0,31.0,rank,False,ml_ensemble_rank_optimized
28,4,Sean Spicer,3000.0,21.0,rank,False,ml_ensemble_rank_optimized
28,4,Lauren Alaina,9000.0,32.0,rank,False,ml_ensemble_rank_optimized
28,4,Ally Brooke,10000.0,32.0,rank,False,ml_ensemble_rank_optimized
28,4,Karamo Brown,5000.0,28.0,rank,False,ml_ensemble_rank_optimized
28,4,Hannah Brown,10000.0,32.0,rank,False,ml_ensemble_rank_optimized
28,6,Kate Flannery,8000.0,27.0,rank,False,ml_ensemble_rank_optimized
28,6,James Van Der Beek,9000.0,27.0,rank,False,ml_ensemble_rank_optimized
28,6,Kel Mitchell,7000.0,26.0,rank,False,ml_ensemble_rank_optimized
28,6,Sailor Brinkley-Cook,2000.0,27.0,rank,True,ml_ensemble_rank_optimized
28,6,Sean Spicer,9000.0,21.0,rank,False,ml_ensemble_rank_optimized
28,6,Lauren Alaina,6000.0,26.0,rank,False,ml_ensemble_rank_optimized
28,6,Ally Brooke,7000.0,25.0,rank,False,ml_ensemble_rank_optimized
28,6,Karamo Brown,6000.0,25.0,rank,False,ml_ensemble_rank_optimized
28,6,Hannah Brown,8000.0,24.0,rank,False,ml_ensemble_rank_optimized
28,7,Kate Flannery,3000.0,24.0,rank,False,ml_ensemble_rank_optimized
28,7,James Van Der Beek,8000.0,27.0,rank,False,ml_ensemble_rank_optimized
28,7,Kel Mitchell,5000.0,25.5,rank,False,ml_ensemble_rank_optimized
28,7,Sean Spicer,4000.0,21.0,rank,False,ml_ensemble_rank_optimized
28,7,Lauren Alaina,8000.0,27.0,rank,False,ml_ensemble_rank_optimized
28,7,Ally Brooke,8000.0,27.0,rank,False,ml_ensemble_rank_optimized
28,7,Karamo Brown,2000.0,24.5,rank,True,ml_ensemble_rank_optimized
28,7,Hannah Brown,6000.0,26.0,rank,False,ml_ensemble_rank_optimized
28,8,Kate Flannery,2000.0,25.9998,rank,True,ml_ensemble_rank_optimized
28,8,James Van Der Beek,7000.0,31.9998,rank,False,ml_ensemble_rank_optimized
28,8,Kel Mitchell,5000.0,29.9998,rank,False,ml_ensemble_rank_optimized
28,8,Sean Spicer,4000.0,20.0,rank,False,ml_ensemble_rank_optimized
28,8,Lauren Alaina,3000.0,24.0,rank,False,ml_ensemble_rank_optimized
28,8,Ally Brooke,6000.0,30.0,rank,False,ml_ensemble_rank_optimized
28,8,Hannah Brown,6000.0,30.9998,rank,False,ml_ensemble_rank_optimized
28,9,James Van Der Beek,5000.0,36.0,rank,False,ml_ensemble_rank_optimized
28,9,Kel Mitchell,6000.0,37.0,rank,False,ml_ensemble_rank_optimized
28,9,Sean Spicer,2000.0,25.0,rank,True,ml_ensemble_rank_optimized
28,9,Lauren Alaina,3000.0,35.0,rank,False,ml_ensemble_rank_optimized
28,9,Ally Brooke,6000.0,40.0,rank,False,ml_ensemble_rank_optimized
28,9,Hannah Brown,4000.0,35.5,rank,False,ml_ensemble_rank_optimized
28,10,James Van Der Beek,2000.0,25.5,rank,True,ml_ensemble_rank_optimized
28,10,Kel Mitchell,5000.0,28.5,rank,False,ml_ensemble_rank_optimized
28,10,Lauren Alaina,4000.0,27.0,rank,False,ml_ensemble_rank_optimized
28,10,Ally Brooke,5000.0,29.5,rank,False,ml_ensemble_rank_optimized
28,10,Hannah Brown,4000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,1,Anne Heche,8000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,1,Jesse Metcalfe,8000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,1,Chrishell Stause,10000.0,13.0,rank,False,ml_ensemble_rank_optimized
29,1,Skai Jackson,2000.0,49.5,rank,True,ml_ensemble_rank_optimized
29,1,Justina Machado,15000.0,80.0,rank,False,ml_ensemble_rank_optimized
29,1,Charles Oakley,10000.0,12.0,rank,False,ml_ensemble_rank_optimized
29,1,Veron Davis,9000.0,17.0,rank,False,ml_ensemble_rank_optimized
29,1,Johnny Weir,10000.0,46.5,rank,False,ml_ensemble_rank_optimized
29,1,Nev Schulman,15000.0,80.0,rank,False,ml_ensemble_rank_optimized
29,1,AJ McLean,8000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,1,Nelly,12000.0,72.5,rank,False,ml_ensemble_rank_optimized
29,1,Kaitlyn Bristowe,15000.0,80.0,rank,False,ml_ensemble_rank_optimized
29,1,Carole Baskin,12000.0,11.0,rank,False,ml_ensemble_rank_optimized
29,1,Monica Aldama,9000.0,19.0,rank,False,ml_ensemble_rank_optimized
29,1,Jeannie Mai,9000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,2,Anne Heche,9000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,2,Jesse Metcalfe,11000.0,20.0,rank,False,ml_ensemble_rank_optimized
29,2,Chrishell Stause,8000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,2,Skai Jackson,4000.0,15.0,rank,False,ml_ensemble_rank_optimized
29,2,Justina Machado,14000.0,21.0,rank,False,ml_ensemble_rank_optimized
29,2,Charles Oakley,2000.0,15.0,rank,True,ml_ensemble_rank_optimized
29,2,Veron Davis,8000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,2,Johnny Weir,11000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,2,Nev Schulman,15000.0,21.0,rank,False,ml_ensemble_rank_optimized
29,2,AJ McLean,11000.0,19.0,rank,False,ml_ensemble_rank_optimized
29,2,Nelly,11000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,2,Kaitlyn Bristowe,15000.0,22.0,rank,False,ml_ensemble_rank_optimized
29,2,Carole Baskin,3000.0,16.0,rank,False,ml_ensemble_rank_optimized
29,2,Monica Aldama,5000.0,16.0,rank,False,ml_ensemble_rank_optimized
29,2,Jeannie Mai,10000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,3,Anne Heche,3000.0,15.0,rank,False,ml_ensemble_rank_optimized
29,3,Jesse Metcalfe,6000.0,20.0,rank,False,ml_ensemble_rank_optimized
29,3,Chrishell Stause,10000.0,22.0,rank,False,ml_ensemble_rank_optimized
29,3,Skai Jackson,4000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,3,Justina Machado,8000.0,19.0,rank,False,ml_ensemble_rank_optimized
29,3,Veron Davis,11000.0,22.0,rank,False,ml_ensemble_rank_optimized
29,3,Johnny Weir,14000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,3,Nev Schulman,14000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,3,AJ McLean,8000.0,21.0,rank,False,ml_ensemble_rank_optimized
29,3,Nelly,5000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,3,Kaitlyn Bristowe,13000.0,23.0,rank,False,ml_ensemble_rank_optimized
29,3,Carole Baskin,1000.0,12.0,rank,True,ml_ensemble_rank_optimized
29,3,Monica Aldama,7000.0,21.0,rank,False,ml_ensemble_rank_optimized
29,3,Jeannie Mai,11000.0,22.0,rank,False,ml_ensemble_rank_optimized
29,4,Anne Heche,3000.0,21.0,rank,True,ml_ensemble_rank_optimized
29,4,Jesse Metcalfe,4000.0,21.0,rank,False,ml_ensemble_rank_optimized
29,4,Chrishell Stause,6000.0,22.0,rank,False,ml_ensemble_rank_optimized
29,4,Skai Jackson,10000.0,28.0,rank,False,ml_ensemble_rank_optimized
29,4,Justina Machado,11000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,4,Veron Davis,6000.0,22.0,rank,False,ml_ensemble_rank_optimized
29,4,Johnny Weir,11000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,4,Nev Schulman,13000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,4,AJ McLean,10000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,4,Nelly,5000.0,21.0,rank,False,ml_ensemble_rank_optimized
29,4,Kaitlyn Bristowe,13000.0,25.0,rank,False,ml_ensemble_rank_optimized
29,4,Monica Aldama,9000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,4,Jeannie Mai,4000.0,21.0,rank,False,ml_ensemble_rank_optimized
29,5,Jesse Metcalfe,3000.0,19.0,rank,True,ml_ensemble_rank_optimized
29,5,Chrishell Stause,3000.0,19.0,rank,False,ml_ensemble_rank_optimized
29,5,Skai Jackson,7000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,5,Justina Machado,9000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,5,Veron Davis,4000.0,21.0,rank,False,ml_ensemble_rank_optimized
29,5,Johnny Weir,12000.0,29.0,rank,False,ml_ensemble_rank_optimized
29,5,Nev Schulman,12000.0,26.0,rank,False,ml_ensemble_rank_optimized
29,5,AJ McLean,8000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,5,Nelly,8000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,5,Kaitlyn Bristowe,12000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,5,Monica Aldama,9000.0,26.0,rank,False,ml_ensemble_rank_optimized
29,5,Jeannie Mai,8000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,6,Chrishell Stause,5000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,6,Skai Jackson,4000.0,18.0,rank,False,ml_ensemble_rank_optimized
29,6,Justina Machado,11000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,6,Veron Davis,3000.0,21.0,rank,True,ml_ensemble_rank_optimized
29,6,Johnny Weir,6000.0,22.0,rank,False,ml_ensemble_rank_optimized
29,6,Nev Schulman,9000.0,26.0,rank,False,ml_ensemble_rank_optimized
29,6,AJ McLean,10000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,6,Nelly,6000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,6,Kaitlyn Bristowe,11000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,6,Monica Aldama,8000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,6,Jeannie Mai,7000.0,25.0,rank,False,ml_ensemble_rank_optimized
29,7,Chrishell Stause,5000.0,26.0,rank,False,ml_ensemble_rank_optimized
29,7,Skai Jackson,8000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,7,Justina Machado,7000.0,26.0,rank,False,ml_ensemble_rank_optimized
29,7,Johnny Weir,9000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,7,Nev Schulman,10000.0,30.0,rank,False,ml_ensemble_rank_optimized
29,7,AJ McLean,6000.0,26.0,rank,False,ml_ensemble_rank_optimized
29,7,Nelly,9000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,7,Kaitlyn Bristowe,6000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,7,Monica Aldama,2000.0,22.0,rank,True,ml_ensemble_rank_optimized
29,7,Jeannie Mai,3000.0,25.0,rank,False,ml_ensemble_rank_optimized
29,8,Chrishell Stause,2000.0,27.0,rank,True,ml_ensemble_rank_optimized
29,8,Skai Jackson,4000.0,26.9998,rank,False,ml_ensemble_rank_optimized
29,8,Justina Machado,7000.0,28.9998,rank,False,ml_ensemble_rank_optimized
29,8,Johnny Weir,8000.0,30.0,rank,False,ml_ensemble_rank_optimized
29,8,Nev Schulman,8000.0,30.0,rank,False,ml_ensemble_rank_optimized
29,8,AJ McLean,5000.0,27.0,rank,False,ml_ensemble_rank_optimized
29,8,Nelly,5000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,8,Kaitlyn Bristowe,6000.0,28.0,rank,False,ml_ensemble_rank_optimized
29,9,Skai Jackson,5000.0,28.9998,rank,False,ml_ensemble_rank_optimized
29,9,Justina Machado,4000.0,25.9998,rank,False,ml_ensemble_rank_optimized
29,9,Johnny Weir,7000.0,30.0,rank,False,ml_ensemble_rank_optimized
29,9,Nev Schulman,6000.0,28.9998,rank,False,ml_ensemble_rank_optimized
29,9,AJ McLean,2000.0,24.9998,rank,True,ml_ensemble_rank_optimized
29,9,Nelly,3000.0,24.0,rank,False,ml_ensemble_rank_optimized
29,9,Kaitlyn Bristowe,7000.0,30.0,rank,False,ml_ensemble_rank_optimized
29,10,Skai Jackson,2000.0,28.5,rank,True,ml_ensemble_rank_optimized
29,10,Justina Machado,5000.0,29.0,rank,False,ml_ensemble_rank_optimized
29,10,Johnny Weir,4000.0,28.5,rank,False,ml_ensemble_rank_optimized
29,10,Nev Schulman,6000.0,30.0,rank,False,ml_ensemble_rank_optimized
29,10,Nelly,4000.0,28.0,rank,False,ml_ensemble_rank_optimized
29,10,Kaitlyn Bristowe,6000.0,30.0,rank,False,ml_ensemble_rank_optimized
30,2,Martin Kove,1000.0,15.0,rank,True,ml_ensemble_rank_optimized
30,2,Brian Austin Green,3000.0,23.0,rank,False,ml_ensemble_rank_optimized
30,2,Melora Hardin,11000.0,27.0,rank,False,ml_ensemble_rank_optimized
30,2,Matt James,3000.0,22.0,rank,False,ml_ensemble_rank_optimized
30,2,"Mike ""The Miz"" Mizanin",8000.0,26.0,rank,False,ml_ensemble_rank_optimized
30,2,Suni Lee,12000.0,28.0,rank,False,ml_ensemble_rank_optimized
30,2,Iman Shumpert,10000.0,25.0,rank,False,ml_ensemble_rank_optimized
30,2,Cody Rigsby,9000.0,24.0,rank,False,ml_ensemble_rank_optimized
30,2,Melanie C,13000.0,30.0,rank,False,ml_ensemble_rank_optimized
30,2,Jimmie Allen,10000.0,27.0,rank,False,ml_ensemble_rank_optimized
30,2,Olivia Jade,11000.0,27.0,rank,False,ml_ensemble_rank_optimized
30,2,JoJo Siwa,15000.0,31.0,rank,False,ml_ensemble_rank_optimized
30,2,Christine Chiu,6000.0,24.0,rank,False,ml_ensemble_rank_optimized
30,2,Kenya Moore,6000.0,24.0,rank,False,ml_ensemble_rank_optimized
30,2,Amanda Kloots,15000.0,32.0,rank,False,ml_ensemble_rank_optimized
30,3,Brian Austin Green,7000.0,19.0,rank,False,ml_ensemble_rank_optimized
30,3,Melora Hardin,11000.0,23.0,rank,False,ml_ensemble_rank_optimized
30,3,Matt James,6000.0,20.0,rank,False,ml_ensemble_rank_optimized
30,3,"Mike ""The Miz"" Mizanin",11000.0,22.0,rank,False,ml_ensemble_rank_optimized
30,3,Suni Lee,10000.0,21.0,rank,False,ml_ensemble_rank_optimized
30,3,Iman Shumpert,7000.0,19.0,rank,False,ml_ensemble_rank_optimized
30,3,Cody Rigsby,9000.0,18.0,rank,False,ml_ensemble_rank_optimized
30,3,Melanie C,11000.0,22.0,rank,False,ml_ensemble_rank_optimized
30,3,Jimmie Allen,9000.0,20.0,rank,False,ml_ensemble_rank_optimized
30,3,Olivia Jade,14000.0,24.0,rank,False,ml_ensemble_rank_optimized
30,3,JoJo Siwa,14000.0,24.0,rank,False,ml_ensemble_rank_optimized
30,3,Christine Chiu,1000.0,21.0,rank,True,ml_ensemble_rank_optimized
30,3,Kenya Moore,8000.0,21.0,rank,False,ml_ensemble_rank_optimized
30,3,Amanda Kloots,14000.0,24.0,rank,False,ml_ensemble_rank_optimized
30,4,Brian Austin Green,2000.0,26.0,rank,True,ml_ensemble_rank_optimized
30,4,Melora Hardin,13000.0,36.5,rank,False,ml_ensemble_rank_optimized
30,4,Matt James,3000.0,28.5,rank,False,ml_ensemble_rank_optimized
30,4,"Mike ""The Miz"" Mizanin",7000.0,32.5,rank,False,ml_ensemble_rank_optimized
30,4,Suni Lee,10000.0,34.0,rank,False,ml_ensemble_rank_optimized
30,4,Iman Shumpert,7000.0,31.5,rank,False,ml_ensemble_rank_optimized
30,4,Cody Rigsby,5000.0,29.0,rank,False,ml_ensemble_rank_optimized
30,4,Melanie C,8000.0,33.0,rank,False,ml_ensemble_rank_optimized
30,4,Jimmie Allen,7000.0,32.5,rank,False,ml_ensemble_rank_optimized
30,4,Olivia Jade,12000.0,35.0,rank,False,ml_ensemble_rank_optimized
30,4,JoJo Siwa,13000.0,35.0,rank,False,ml_ensemble_rank_optimized
30,4,Kenya Moore,4000.0,29.5,rank,False,ml_ensemble_rank_optimized
30,4,Amanda Kloots,12000.0,34.0,rank,False,ml_ensemble_rank_optimized
30,5,Melora Hardin,9000.0,36.0,rank,False,ml_ensemble_rank_optimized
30,5,"Mike ""The Miz"" Mizanin",7000.0,32.0,rank,False,ml_ensemble_rank_optimized
30,5,Suni Lee,8000.0,36.0,rank,False,ml_ensemble_rank_optimized
30,5,Iman Shumpert,10000.0,28.0,rank,False,ml_ensemble_rank_optimized
30,5,Cody Rigsby,10000.0,32.0,rank,False,ml_ensemble_rank_optimized
30,5,Melanie C,2000.0,36.0,rank,True,ml_ensemble_rank_optimized
30,5,Jimmie Allen,7000.0,34.0,rank,False,ml_ensemble_rank_optimized
30,5,Olivia Jade,9000.0,36.0,rank,False,ml_ensemble_rank_optimized
30,5,JoJo Siwa,11000.0,40.0,rank,False,ml_ensemble_rank_optimized
30,5,Kenya Moore,6000.0,36.0,rank,False,ml_ensemble_rank_optimized
30,5,Amanda Kloots,10000.0,39.0,rank,False,ml_ensemble_rank_optimized
30,6,Melora Hardin,5000.0,34.0,rank,False,ml_ensemble_rank_optimized
30,6,"Mike ""The Miz"" Mizanin",3000.0,34.0,rank,False,ml_ensemble_rank_optimized
30,6,Suni Lee,6000.0,36.0,rank,False,ml_ensemble_rank_optimized
30,6,Iman Shumpert,10000.0,40.0,rank,False,ml_ensemble_rank_optimized
30,6,Cody Rigsby,6000.0,36.0,rank,False,ml_ensemble_rank_optimized
30,6,Jimmie Allen,7000.0,38.0,rank,False,ml_ensemble_rank_optimized
30,6,Olivia Jade,6000.0,36.0,rank,False,ml_ensemble_rank_optimized
30,6,JoJo Siwa,10000.0,40.0,rank,False,ml_ensemble_rank_optimized
30,6,Kenya Moore,2000.0,32.0,rank,True,ml_ensemble_rank_optimized
30,6,Amanda Kloots,9000.0,38.0,rank,False,ml_ensemble_rank_optimized
30,7,Melora Hardin,8000.0,38.0,rank,False,ml_ensemble_rank_optimized
30,7,"Mike ""The Miz"" Mizanin",2000.0,32.0,rank,True,ml_ensemble_rank_optimized
30,7,Suni Lee,5000.0,34.0,rank,False,ml_ensemble_rank_optimized
30,7,Iman Shumpert,5000.0,34.0,rank,False,ml_ensemble_rank_optimized
30,7,Cody Rigsby,5000.0,36.0,rank,False,ml_ensemble_rank_optimized
30,7,Jimmie Allen,6000.0,38.0,rank,False,ml_ensemble_rank_optimized
30,7,Olivia Jade,9000.0,42.0,rank,False,ml_ensemble_rank_optimized
30,7,JoJo Siwa,9000.0,39.0,rank,False,ml_ensemble_rank_optimized
30,7,Amanda Kloots,6000.0,34.0,rank,False,ml_ensemble_rank_optimized
30,8,Melora Hardin,8000.0,42.0,rank,False,ml_ensemble_rank_optimized
30,8,Suni Lee,7000.0,42.0,rank,False,ml_ensemble_rank_optimized
30,8,Iman Shumpert,3000.0,35.0,rank,False,ml_ensemble_rank_optimized
30,8,Cody Rigsby,5000.0,38.0,rank,False,ml_ensemble_rank_optimized
30,8,Jimmie Allen,2000.0,32.0,rank,True,ml_ensemble_rank_optimized
30,8,Olivia Jade,4000.0,36.0,rank,False,ml_ensemble_rank_optimized
30,8,JoJo Siwa,6000.0,41.0,rank,False,ml_ensemble_rank_optimized
30,8,Amanda Kloots,8000.0,42.0,rank,False,ml_ensemble_rank_optimized
30,9,Melora Hardin,2000.0,36.0,rank,True,ml_ensemble_rank_optimized
30,9,Suni Lee,4000.0,37.5,rank,False,ml_ensemble_rank_optimized
30,9,Iman Shumpert,4000.0,37.5,rank,False,ml_ensemble_rank_optimized
30,9,Cody Rigsby,3000.0,35.5,rank,False,ml_ensemble_rank_optimized
30,9,JoJo Siwa,6000.0,40.0,rank,False,ml_ensemble_rank_optimized
30,9,Amanda Kloots,5000.0,39.5,rank,False,ml_ensemble_rank_optimized
30,10,Iman Shumpert,2000.0,40.0,rank,True,ml_ensemble_rank_optimized
30,10,Cody Rigsby,4000.0,38.0,rank,False,ml_ensemble_rank_optimized
30,10,JoJo Siwa,4000.0,40.0,rank,False,ml_ensemble_rank_optimized
30,10,Amanda Kloots,4000.0,39.0,rank,False,ml_ensemble_rank_optimized
31,1,Jason Lewis,2000.0,18.0,rank,True,ml_ensemble_rank_optimized
31,1,Cheryl Ladd,7000.0,21.0,rank,False,ml_ensemble_rank_optimized
31,1,Selma Blair,12000.0,28.0,rank,False,ml_ensemble_rank_optimized
31,1,Joseph Baena,8000.0,23.0,rank,False,ml_ensemble_rank_optimized
31,1,Trevor Donovan,8000.0,21.0,rank,False,ml_ensemble_rank_optimized
31,1,Daniel Durant,12000.0,27.0,rank,False,ml_ensemble_rank_optimized
31,1,Wayne Brady,15000.0,67.0,rank,False,ml_ensemble_rank_optimized
31,1,Sam Champion,6000.0,20.0,rank,False,ml_ensemble_rank_optimized
31,1,Jessie James Decker,6000.0,20.0,rank,False,ml_ensemble_rank_optimized
31,1,Jordin Sparks,10000.0,26.0,rank,False,ml_ensemble_rank_optimized
31,1,Heidi D'Amelio,10000.0,24.0,rank,False,ml_ensemble_rank_optimized
31,1,Charli D'Amelio,16000.0,72.0,rank,False,ml_ensemble_rank_optimized
31,1,Teresa Giudice,5000.0,20.0,rank,False,ml_ensemble_rank_optimized
31,1,Vinny Guadagnino,4000.0,17.0,rank,False,ml_ensemble_rank_optimized
31,1,Shangela,14000.0,66.0,rank,False,ml_ensemble_rank_optimized
31,1,Gabby Windey,16000.0,68.0,rank,False,ml_ensemble_rank_optimized
31,2,Cheryl Ladd,2000.0,21.0,rank,False,ml_ensemble_rank_optimized
31,2,Selma Blair,10000.0,28.0,rank,False,ml_ensemble_rank_optimized
31,2,Joseph Baena,4000.0,24.0,rank,False,ml_ensemble_rank_optimized
31,2,Trevor Donovan,11000.0,30.0,rank,False,ml_ensemble_rank_optimized
31,2,Daniel Durant,12000.0,29.0,rank,False,ml_ensemble_rank_optimized
31,2,Wayne Brady,15000.0,32.0,rank,False,ml_ensemble_rank_optimized
